X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X29,X30,X32,X34,X37,X39,X41,X42,X44,X45,X47,X48,X49,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X277,X279,X280,Y
34.589355,98.5595,0.0,713.0,2.0,14.205323,55.16518,0.0,596.0,1.0,13.764258,55.201786,596.0,0.0,28.558935,79.90367,0.0,618.0,2.0,0.44106463,68.88131,-552.0,523.0,0.0,0.21673004,0.79122174,6.0,0.0,0.48478714,4.0,0.48155558,4.0,0.19011407,0.6540145,4.0,0.0,0.6437657,-4.0,4.0,227.0,227.0,0.0,227.0,227.0,2.0,2.0,0.0,2.0,2.0,23.0,1752.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1471.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
123.86919,129.56622,0.0,1065.0,87.0,43.32897,62.774147,0.0,491.0,19.5,41.185562,64.40761,491.0,14.0,110.30087,119.25423,0.0,786.0,74.0,2.143411,90.3664,-418.0,491.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,16.0,5946.0,0.0,0.0,0.0,56.0
1.4285715,1.9784012,0.0,14.0,1.0,0.5112782,1.1010354,0.0,8.0,0.0,0.5037594,1.1010866,8.0,0.0,1.3909775,1.9460181,0.0,14.0,1.0,0.007518797,1.4115328,-6.0,8.0,0.0,0.24060151,0.42744875,1.0,0.0,0.25117734,1.0,0.2636944,1.0,0.24060151,0.42744875,1.0,0.0,0.3778897,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1630.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
16.593575,19.671364,1.0,144.0,10.0,6.5124497,11.051215,0.0,111.0,2.0,5.8257027,11.001102,111.0,1.0,13.765462,15.6414,1.0,112.0,9.0,0.686747,14.777326,-104.0,111.0,0.0,0.015261044,0.13505924,2.0,0.0,0.08483692,2.0,0.08483692,2.0,0.015261044,0.13505924,2.0,0.0,0.12024072,-2.0,2.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
65.469185,102.35691,0.0,724.0,20.0,24.737106,61.875816,0.0,586.0,2.0,24.196226,62.028595,586.0,1.0,62.621384,96.29812,0.0,717.0,19.0,0.5408805,86.47442,-573.0,577.0,0.0,2.4654088,2.8332703,26.0,2.0,1.7907797,15.0,1.7959313,15.0,2.3157232,2.7708623,24.0,1.0,2.5780745,-11.0,15.0,61.0,0.0,3.0,58.0,-3.0,1.0,0.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,5.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
2.2730262,4.9842973,0.0,44.0,1.0,1.0296053,3.0047843,0.0,37.0,0.0,0.85855263,2.9773915,37.0,0.0,1.7401316,3.7985759,0.0,25.0,1.0,0.17105263,3.9607885,-34.0,33.0,0.0,0.25,0.78430325,6.0,0.0,0.46254256,6.0,0.45379242,6.0,0.22039473,0.76569873,6.0,0.0,0.64116055,-6.0,6.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,51.0,5536.0,0.0,0.0,0.0,0.0
4.226415,8.013294,0.0,36.0,2.0,1.8301886,4.725426,0.0,34.0,1.0,1.3962264,4.6998177,34.0,0.0,3.3396227,7.784705,0.0,34.0,1.0,0.43396226,6.6969705,-33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18162.0,0.0,0.0,0.0,0.0
40.30467,53.845657,0.0,401.0,15.0,15.52416,32.44188,0.0,377.0,3.0,14.044226,32.615417,377.0,2.0,34.567566,48.475178,0.0,378.0,12.0,1.4799345,46.18691,-356.0,377.0,0.0,1.0761671,1.795416,11.0,0.0,1.0780969,9.0,1.07421,9.0,0.972973,1.704671,10.0,0.0,1.521174,-8.0,9.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0
9.775768,17.49762,0.0,111.0,2.0,3.4900541,10.292661,0.0,104.0,0.0,3.3833635,10.320254,104.0,0.0,9.238698,16.696552,0.0,107.0,2.0,0.10669078,14.501275,-101.0,104.0,0.0,0.07594936,0.314824,3.0,0.0,0.17322141,2.0,0.17322141,2.0,0.06690778,0.2773043,2.0,0.0,0.22501758,-2.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
27.230215,45.97095,0.0,371.0,14.0,10.784173,24.209942,0.0,228.0,4.0,9.9976015,24.40029,228.0,2.0,22.563549,39.76129,0.0,337.0,10.0,0.7865707,30.358133,-156.0,228.0,0.0,0.110311754,0.3562584,2.0,0.0,0.21470532,2.0,0.20952702,2.0,0.09832134,0.32100272,2.0,0.0,0.28970176,-2.0,2.0,74.0,20.0,54.0,69.0,-34.0,0.0,0.0,0.0,0.0,0.0,36.0,1826.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1481.0,0.0,0.0,0.0,0.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,13.0,3.0,10.0,12.0,-7.0,1.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,317.0,0.0,0.0,0.0,0.0
123.86919,129.56622,0.0,1065.0,87.0,43.32897,62.774147,0.0,491.0,19.5,41.185562,64.40761,491.0,14.0,110.30087,119.25423,0.0,786.0,74.0,2.143411,90.3664,-418.0,491.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,16.0,5946.0,0.0,0.0,0.0,56.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,109.0,109.0,0.0,109.0,109.0,2.0,2.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,15.0
22.463415,42.1849,0.0,188.0,7.5,8.219512,25.020493,0.0,174.0,1.5,7.890244,25.109518,174.0,1.0,21.670732,41.861576,0.0,186.0,5.5,0.3292683,35.743687,-161.0,174.0,0.0,0.036585364,0.18774152,1.0,0.0,0.1097561,1.0,0.1097561,1.0,0.036585364,0.18774152,1.0,0.0,0.15617377,-1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,428.0,0.0,0.0,0.0,1.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
18.455696,27.390656,0.0,162.0,12.0,5.493671,11.8688755,0.0,121.0,2.0,4.626582,11.831883,121.0,0.0,15.151898,24.702835,0.0,133.0,7.5,0.8670886,14.421373,-111.0,90.0,0.0,0.18987341,0.46595347,2.0,0.0,0.29086393,2.0,0.29086393,2.0,0.17721519,0.45727575,2.0,0.0,0.42096934,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.0,0.0,0.0,0.0,2.0
5.742857,9.308499,1.0,33.0,1.0,2.1714287,5.983242,0.0,33.0,0.0,1.9142857,5.8766923,33.0,0.0,5.6857142,9.334334,1.0,33.0,1.0,0.25714287,8.689379,-33.0,33.0,0.0,0.6857143,1.1153841,4.0,0.0,0.72054404,4.0,0.72054404,4.0,0.6857143,1.1153841,4.0,0.0,1.069045,-4.0,4.0,37.0,37.0,0.0,37.0,37.0,5.0,5.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,24.0
56.512093,77.44283,0.0,438.0,32.0,19.29653,49.221344,0.0,432.0,0.0,18.96635,49.304424,432.0,0.0,55.904312,76.86408,0.0,438.0,31.0,0.33017877,72.22775,-426.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,6025.0,0.0,0.0,0.0,2.0
40.30467,53.845657,0.0,401.0,15.0,15.52416,32.44188,0.0,377.0,3.0,14.044226,32.615417,377.0,2.0,34.567566,48.475178,0.0,378.0,12.0,1.4799345,46.18691,-356.0,377.0,0.0,1.0761671,1.795416,11.0,0.0,1.0780969,9.0,1.07421,9.0,0.972973,1.704671,10.0,0.0,1.521174,-8.0,9.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0
22.463415,42.1849,0.0,188.0,7.5,8.219512,25.020493,0.0,174.0,1.5,7.890244,25.109518,174.0,1.0,21.670732,41.861576,0.0,186.0,5.5,0.3292683,35.743687,-161.0,174.0,0.0,0.036585364,0.18774152,1.0,0.0,0.1097561,1.0,0.1097561,1.0,0.036585364,0.18774152,1.0,0.0,0.15617377,-1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4501.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1468.0,0.0,0.0,0.0,0.0
39.765625,81.357765,0.0,503.0,3.0,15.6875,48.135315,0.0,420.0,0.0,14.640625,47.84401,420.0,0.0,32.63125,66.9842,0.0,424.0,3.0,1.046875,65.03942,-399.0,420.0,0.0,1.403125,1.9692931,12.0,1.0,1.2014152,8.0,1.1962017,8.0,1.25625,1.7879698,9.0,0.0,1.7189659,-7.0,8.0,14.0,14.0,0.0,14.0,14.0,2.0,2.0,0.0,2.0,2.0,15.0,7211.0,0.0,0.0,0.0,3.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1464.0,0.0,0.0,0.0,0.0
0.090756305,0.32044917,0.0,2.0,0.0,0.040336136,0.21314742,0.0,2.0,0.0,0.03529412,0.20191863,2.0,0.0,0.0789916,0.3048278,0.0,2.0,0.0,0.005042017,0.29841283,-2.0,2.0,0.0,0.0033613446,0.057879582,1.0,0.0,0.040961538,1.0,0.040961538,1.0,0.0033613446,0.057879582,1.0,0.0,0.057977103,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3373.0,0.0,0.0,0.0,0.0
0.056074765,0.33015928,0.0,2.0,0.0,0.018691588,0.19244169,0.0,2.0,0.0,0.018691588,0.19244169,2.0,0.0,0.056074765,0.33015928,0.0,2.0,0.0,0.0,0.27343437,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2018.0,0.0,0.0,0.0,0.0
8.154285,19.684778,0.0,127.0,3.0,3.2742858,11.023309,0.0,87.0,1.0,3.0228572,11.06033,87.0,0.0,7.2914286,18.82341,0.0,115.0,2.0,0.25142857,14.72043,-84.0,87.0,0.0,0.41714287,2.0487607,18.0,0.0,1.4370492,18.0,1.4345702,18.0,0.37142858,2.0352006,18.0,0.0,2.0423756,-18.0,18.0,7.0,2.0,4.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,53.0,202.0,0.0,0.0,0.0,1.0
38.20064,75.51692,0.0,723.0,15.0,16.194221,44.316776,0.0,547.0,4.0,14.812199,44.516575,547.0,2.0,32.266453,65.37092,0.0,573.0,12.0,1.3820225,59.62479,-437.0,547.0,0.0,1.2632424,1.9671574,11.0,1.0,1.2107816,10.0,1.1931703,10.0,1.1075442,1.7943171,10.0,0.0,1.6647408,-9.0,10.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,218.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1459.0,0.0,0.0,0.0,0.0
38.20064,75.51692,0.0,723.0,15.0,16.194221,44.316776,0.0,547.0,4.0,14.812199,44.516575,547.0,2.0,32.266453,65.37092,0.0,573.0,12.0,1.3820225,59.62479,-437.0,547.0,0.0,1.2632424,1.9671574,11.0,1.0,1.2107816,10.0,1.1931703,10.0,1.1075442,1.7943171,10.0,0.0,1.6647408,-9.0,10.0,75.0,12.0,63.0,71.0,-51.0,3.0,0.0,3.0,3.0,-3.0,38.0,3849.0,0.0,0.0,0.0,2.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
10.63066,17.882992,1.0,259.0,5.0,4.018276,10.39679,0.0,235.0,1.0,3.8172395,10.297346,235.0,1.0,9.776869,16.073494,1.0,192.0,5.0,0.20103656,13.948867,-229.0,217.0,0.0,0.25177306,0.90380377,14.0,0.0,0.5067316,12.0,0.504216,12.0,0.233497,0.85471106,13.0,0.0,0.6747285,-10.0,12.0,25.0,25.0,0.0,25.0,25.0,3.0,3.0,0.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,10.0
65.469185,102.35691,0.0,724.0,20.0,24.737106,61.875816,0.0,586.0,2.0,24.196226,62.028595,586.0,1.0,62.621384,96.29812,0.0,717.0,19.0,0.5408805,86.47442,-573.0,577.0,0.0,2.4654088,2.8332703,26.0,2.0,1.7907797,15.0,1.7959313,15.0,2.3157232,2.7708623,24.0,1.0,2.5780745,-11.0,15.0,17.0,0.0,13.0,16.0,-13.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4379.0,0.0,0.0,0.0,0.0
1.6666666,0.745356,0.0,2.0,2.0,0.6666667,0.94280905,0.0,2.0,0.0,0.6666667,0.94280905,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.6329932,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5553.0,0.0,0.0,0.0,0.0
2.0095239,3.8974845,0.0,31.0,1.0,0.93333334,2.0436506,0.0,13.0,0.0,0.71428573,1.6773806,13.0,0.0,1.2190477,1.9320896,0.0,11.0,1.0,0.21904762,1.5734762,-4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,7617.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1465.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1488.0,0.0,0.0,0.0,0.0
49.442368,112.620125,1.0,849.0,9.0,20.445482,62.61939,0.0,506.0,2.0,19.221184,62.536453,506.0,1.0,38.274143,85.50852,1.0,574.0,7.0,1.2242991,78.975365,-474.0,506.0,0.0,1.0747664,2.2341206,16.0,0.0,1.340165,13.0,1.3320153,13.0,0.95015574,1.9263725,14.0,0.0,1.7894533,-11.0,13.0,17.0,7.0,10.0,13.0,-3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
0.083333336,0.2763854,0.0,1.0,0.0,0.083333336,0.2763854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333336,0.2763854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2954.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
3.721774,7.941267,0.0,43.0,0.0,1.3669355,4.506093,0.0,41.0,0.0,1.3064516,4.4769616,41.0,0.0,3.4596775,7.550261,0.0,41.0,0.0,0.06048387,6.107931,-39.0,41.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.1405518,1.0,0.044354837,0.2058822,1.0,0.0,0.22863294,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,529.0,0.0,0.0,0.0,0.0
546.6299,355.35034,0.0,2044.0,509.0,231.59062,227.5212,0.0,1370.0,186.0,200.90114,238.33151,1370.0,108.0,442.51712,261.05652,0.0,1375.0,443.0,30.68948,343.51373,-989.0,1349.0,0.0,4.576679,4.168901,30.0,4.0,2.8322535,24.0,2.8592145,24.0,4.2889733,3.9348488,26.0,3.0,4.2585316,-19.0,23.0,65.0,65.0,0.0,65.0,65.0,1.0,1.0,0.0,1.0,1.0,6.0,1125.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451613,0.2456701,1.0,0.0,0.17668469,1.0,0.17668469,1.0,0.0,0.0,0.0,0.0,0.25400025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1476.0,0.0,0.0,0.0,0.0
